batch_position,run_type,idle_time,pressure_max,pressure_min,pressure_mean,pressure_std,pressure_range,runtime,residual_mean,residual_std,residual_sum,residual_max,seasonal_fft_mean_0,seasonal_fft_sum_0,residual_fft_mean_0,residual_fft_sum_0,seasonal_fft_mean_1,seasonal_fft_sum_1,residual_fft_mean_1,residual_fft_sum_1,seasonal_fft_mean_2,seasonal_fft_sum_2,residual_fft_mean_2,residual_fft_sum_2,seasonal_fft_mean_3,seasonal_fft_sum_3,residual_fft_mean_3,residual_fft_sum_3,seasonal_fft_mean_4,seasonal_fft_sum_4,residual_fft_mean_4,residual_fft_sum_4
0.21052631578947367,1.0,0.01937703730532416,0.5346769413159449,0.9503138075313808,0.8612566238060749,0.18326211350178245,0.06270627062706269,1.0,0.009699861527472424,0.0017205031686378866,0.009699861527472424,0.0024454398522629015,0.0,0.0,0.019700896035896462,0.019700896035896462,0.011457426990040858,0.011457426990040862,0.007483529776679872,0.007483529776679872,0.002317475345774732,0.002317475345774732,0.008269584609189036,0.008269584609189036,0.08261277787306777,0.08261277787306777,0.018327718736849796,0.018327718736849782,0.14064740952191873,0.14064740952191873,0.02846573268611155,0.02846573268611155
0.2631578947368421,0.0,0.01937703730532416,0.5240071132187318,0.940899581589958,0.8541642584326673,0.1822831722232634,0.06864686468646908,1.0,0.009806567917701112,0.0035823630206617135,0.009806567917701112,0.003067508902550682,0.0,0.0,0.005157131444549054,0.005157131444549054,0.009387436284224837,0.00938743628422484,0.006487551925003419,0.006487551925003419,0.04116245603438903,0.04116245603438903,0.014424598407052402,0.01442459840705241,0.04271572284922028,0.042715722849220275,0.013542714053495206,0.013542714053495206,0.03711191459352817,0.03711191459352815,0.02860135682094328,0.028601356820943294
0.3157894736842105,1.0,0.01937703730532416,0.5376407824540608,0.9442991631799162,0.8543316722165605,0.19199922777245515,0.07194719471947253,1.0,0.009010291805335711,0.0025823271911531373,0.009010291805335711,0.004588987936703861,0.0,0.0,0.005799473389894715,0.005799473389894715,0.0020685847907406622,0.0020685847907406622,0.0038379370102297923,0.0038379370102297923,0.02330346240365663,0.023303462403656633,0.014823556916951329,0.014823556916951336,0.0999905477326278,0.09999054773262779,0.0169569675544579,0.016956967554457886,0.03102150440277995,0.031021504402779947,0.03270871052327866,0.032708710523278645
0.3684210526315789,0.0,0.01937703730532416,0.508595139300533,0.940899581589958,0.8506202680693234,0.18028074252934423,0.060066006600660415,1.0,0.011936824827457691,0.005438356036316868,0.011936824827457691,0.008143765053481637,0.0,0.0,0.012701535843892357,0.012701535843892357,0.007670477387944411,0.007670477387944412,0.009493790048906374,0.009493790048906377,0.04215953615433449,0.04215953615433449,0.016025905051281222,0.016025905051281222,0.22392517467928724,0.22392517467928724,0.016488978061652726,0.016488978061652712,0.011675371382919793,0.01167537138291979,0.02343710545736767,0.02343710545736767
0.42105263157894735,1.0,0.01937703730532416,0.5269709543568459,0.9393305439330544,0.8498441855996984,0.19040678749211715,0.07227722772277256,1.0,0.012384061176221074,0.002497789783056887,0.012384061176221074,0.004138349588992049,0.0,0.0,0.030634549482894596,0.030634549482894596,0.021830457567697213,0.021830457567697217,0.008926117680445572,0.008926117680445572,0.052427776578814485,0.052427776578814485,0.019115371127732372,0.01911537112773238,0.07022834797808081,0.07022834797808081,0.01756321541223889,0.01756321541223889,0.06128588381127774,0.06128588381127774,0.02301880601340235,0.023018806013402338
0.47368421052631576,1.0,0.019195943498732347,0.508595139300533,0.9427301255230124,0.8483960563690135,0.18506961190532545,0.057755775577557955,1.0,0.02390879532562932,0.0053160367920734135,0.02390879532562932,0.0060550150001586756,0.0,0.0,0.011894504267619762,0.011894504267619762,0.0013434430981819545,0.0013434430981819545,4.926972054775797e-06,4.926972054775797e-06,0.07960806432471486,0.07960806432471489,0.03852882636645416,0.038528826366454154,0.22505010559913458,0.22505010559913458,0.06977780336638693,0.0697778033663869,0.2654553779116107,0.26545537791161067,0.0955594528883713,0.0955594528883713
0.5263157894736843,1.0,0.01937703730532416,0.508595139300533,0.940899581589958,0.8480927185367656,0.18233061710602105,0.060066006600660415,1.0,0.008926686666485502,0.0020935029892374946,0.008926686666485502,0.0023939805723302045,0.0,0.0,0.02580615457253358,0.02580615457253358,0.01171250307996811,0.011712503079968111,0.008639286027610445,0.008639286027610445,0.013886060442134123,0.013886060442134127,0.00891862635275463,0.008918626352754637,0.05508470439062801,0.055084704390628,0.011274268366141954,0.011274268366141954,0.13565032503030727,0.13565032503030727,0.019698272559575958,0.019698272559575944
0.5789473684210527,0.0,0.01937703730532416,0.508595139300533,0.9427301255230124,0.8450720955502148,0.17214717313322625,0.057755775577557955,1.0,0.00654294326375672,0.003116067968010835,0.006542943263756727,0.0018217011188012174,0.0,0.0,0.031115871706681848,0.031115871706681848,0.0009768619655928447,0.0009768619655928447,0.010533810133219842,0.010533810133219839,0.028682765128991625,0.028682765128991632,0.004412219947595934,0.004412219947595941,0.06801240986656466,0.06801240986656466,0.004817833081247017,0.004817833081247017,0.20276276067983953,0.2027627606798395,0.0,0.0
0.631578947368421,1.0,0.01937703730532416,0.505631298162418,0.940899581589958,0.8466601348717301,0.1798570071223713,0.05841584158415891,1.0,0.006448850720195215,0.0014961497358927135,0.006448850720195215,0.002491222518764588,0.0,0.0,0.0,0.0,0.006815903741589354,0.006815903741589355,7.18127683471334e-05,7.18127683471334e-05,0.03490788360510925,0.03490788360510924,0.006910061190918991,0.006910061190918991,0.1273022867080594,0.1273022867080594,0.024909934003708875,0.02490993400370886,0.04717073727984478,0.04717073727984478,0.03914481036668327,0.03914481036668327
0.6842105263157894,0.0,0.01937703730532416,0.49792531120331995,0.9393305439330544,0.8450848508861318,0.16612726104150388,0.05610561056105645,1.0,0.006599060863172669,0.003304540958021667,0.006599060863172662,0.005086568081047967,0.0,0.0,0.013664196690046758,0.013664196690046758,0.0061515794365744735,0.006151579436574474,0.007160946620605849,0.007160946620605849,0.027863732861725544,0.02786373286172555,0.005290472671683984,0.005290472671683984,0.08412159617642656,0.08412159617642656,0.008706705406631612,0.008706705406631599,0.07792713284206837,0.07792713284206837,0.016836617165282425,0.01683661716528241
0.10526315789473684,0.0,0.019195943498732347,0.5346769413159449,0.9359309623430961,0.8560209570169047,0.2019060193633344,0.080858085808581,1.0,0.010780807824469829,0.003358635441681832,0.010780807824469822,0.004345759166141026,0.0,0.0,0.0329487274078921,0.0329487274078921,0.017713980283404852,0.017713980283404852,0.011827082505517651,0.011827082505517655,0.010317240693033098,0.010317240693033101,0.008594049628565595,0.008594049628565588,0.0843540592270175,0.08435405922701748,0.006278453644239165,0.006278453644239165,0.13533307881134354,0.13533307881134354,0.024774501724683123,0.024774501724683123
0.15789473684210525,0.0,0.01937703730532416,0.5269709543568459,0.940899581589958,0.8501347680960306,0.18649805975190037,0.07029702970297058,1.0,0.00805549284191344,0.0018125655423547014,0.008055492841913432,0.003437850621931613,0.0,0.0,0.01944029098547887,0.01944029098547887,0.03276311779069595,0.03276311779069596,0.006008173674113337,0.006008173674113337,0.028589604028461574,0.02858960402846158,0.008231120726196042,0.008231120726196042,0.15373281551233056,0.15373281551233053,0.01582777047711177,0.01582777047711177,0.15760498515395507,0.15760498515395507,0.02415858918290495,0.024158589182904935
0.21052631578947367,1.0,0.01937703730532416,0.5163011262596329,0.940899581589958,0.8486730863209314,0.18447946250460934,0.06435643564356508,1.0,0.009011568752600382,0.0017599876146744582,0.009011568752600382,0.003365560659788082,0.0,0.0,0.031536493303882376,0.031536493303882376,0.011502009486760213,0.011502009486760216,0.009979721475255741,0.009979721475255738,0.024911032719320467,0.024911032719320474,0.006943036073871124,0.006943036073871124,0.10833046898675855,0.10833046898675855,0.007290428564995538,0.007290428564995538,0.22359826453210105,0.22359826453210105,0.020964175965031612,0.020964175965031598
0.2631578947368421,0.0,0.01937703730532416,0.49792531120331995,0.9456066945606694,0.8458031357398875,0.17544443733468884,0.048184818481848746,1.0,0.006026212251801506,0.0008411838209332854,0.006026212251801499,0.0,0.0,0.0,0.016029385580344106,0.016029385580344106,0.023081342116337673,0.02308134211633768,0.00514168820747991,0.00514168820747991,0.05767865680486173,0.05767865680486172,0.006945406384987293,0.006945406384987293,0.0758213877944339,0.0758213877944339,0.011351360375159991,0.011351360375159977,0.07974939207742698,0.07974939207742698,0.017121502970966776,0.017121502970966762
0.3157894736842105,1.0,0.01937703730532416,0.5163011262596329,0.938807531380753,0.8467709468524968,0.1837886613042503,0.06699669966996757,1.0,0.03217266792868619,0.004321069053138605,0.03217266792868619,0.0034562799505515034,0.0,0.0,0.020936171770670267,0.020936171770670267,0.014942726251551087,0.014942726251551089,0.0,0.0,0.09527146585936047,0.09527146585936049,0.048439730402669925,0.048439730402669905,0.16896592952048178,0.16896592952048178,0.09580499262108409,0.09580499262108409,0.3192023475985979,0.3192023475985978,0.1275559704330479,0.1275559704330479
0.3684210526315789,0.0,0.01937703730532416,0.49911084765856506,0.9380230125523011,0.8428076248209214,0.16672720998700652,0.05841584158415891,1.0,0.005576064606434818,0.0018182146840894121,0.005576064606434818,0.0032523542413814555,0.0,0.0,0.01748980189190455,0.01748980189190455,0.02066953053750789,0.020669530537507894,0.006144293333715269,0.006144293333715269,0.033182066616427766,0.03318206661642776,0.0036527954752566746,0.0036527954752566746,0.0189873799238616,0.018987379923861604,0.007961028317947275,0.00796102831794726,0.01674306179667392,0.016743061796673918,0.017383415452391304,0.017383415452391304
0.42105263157894735,1.0,0.01937703730532416,0.50207468879668,0.940899581589958,0.8448496743801887,0.17906322647234774,0.05643564356435671,1.0,0.002665433713605586,0.0,0.002665433713605586,0.0009260226273003578,0.0,0.0,0.00781422336485795,0.00781422336485795,0.012416006775063226,0.01241600677506323,0.0017622291759830586,0.0017622291759830586,0.05046386261003482,0.050463862610034826,0.006948733919751218,0.006948733919751218,0.1003779881908413,0.10037798819084129,0.008056081773514245,0.008056081773514245,0.05723852181619718,0.05723852181619718,0.008526399455154446,0.008526399455154432
0.47368421052631576,1.0,0.019558131111915976,0.49436870183758197,0.940899581589958,0.8421284031834076,0.17632646957296405,0.05214521452145271,1.0,0.008525224863267788,0.0022584406780566356,0.008525224863267788,0.0016890499335842392,0.0,0.0,0.011649455030852752,0.011649455030852752,0.0044154833366805285,0.00441548333668053,0.006358193601844947,0.006358193601844947,0.0519106405953871,0.0519106405953871,0.012269856867779871,0.012269856867779878,0.13166858752726607,0.13166858752726607,0.01689087763785277,0.01689087763785277,0.2020030590647896,0.20200305906478963,0.01643456037606049,0.01643456037606049
0.5263157894736843,1.0,0.019195943498732347,0.50207468879668,0.9442991631799162,0.844322320960918,0.17422799949957102,0.05214521452145249,1.0,0.002902907442921876,0.0014821098792187973,0.002902907442921869,0.004190709577268765,0.0,0.0,0.0011100912234886916,0.0011100912234886916,0.0029492507204416677,0.0029492507204416686,0.0009085021175862518,0.0009085021175862518,0.017403344738760994,0.017403344738760998,0.012062213922803516,0.012062213922803516,0.12080066866811,0.12080066866810998,0.007036505577366084,0.00703650557736607,0.10430364519017561,0.10430364519017561,0.006525678360183057,0.006525678360183057
0.5789473684210527,0.0,0.019558131111915976,0.4860699466508591,0.940899581589958,0.8411374730244509,0.1712562751578497,0.04752475247524801,1.0,0.008616357846826482,0.0017874972653496753,0.008616357846826482,0.004704155079093586,0.0,0.0,0.01948899625606361,0.01948899625606361,0.008688710915352707,0.008688710915352709,0.0074502519453115285,0.0074502519453115285,0.05718031744852066,0.05718031744852065,0.006624234750440952,0.006624234750440952,0.09335377439985186,0.09335377439985185,0.015096113551981885,0.015096113551981871,0.08466039539674719,0.0846603953967472,0.025034758014837732,0.02503475801483772
0.631578947368421,1.0,0.019195943498732347,0.49792531120331995,0.940899581589958,0.8427577992899985,0.17783442241527858,0.05412541254125469,1.0,0.00614227430137948,0.0018206585404514641,0.006142274301379473,0.004498449414402554,0.0,0.0,0.02637270544358314,0.02637270544358314,0.008228970842170077,0.008228970842170079,0.006909464150925759,0.006909464150925759,0.026665046636402696,0.026665046636402696,0.0036061070919767846,0.0036061070919767846,0.038777825224605475,0.038777825224605475,0.0071541527835328605,0.007154152783532847,0.044115887572395845,0.044115887572395845,0.019108280904992087,0.019108280904992073
0.6842105263157894,0.0,0.01937703730532416,0.47599288678126817,0.9393305439330544,0.8396407140755874,0.16326565949316474,0.04389438943894408,1.0,0.01194971704390245,0.0028697475351032,0.01194971704390245,0.002694530159076924,0.0,0.0,0.03941209350748682,0.03941209350748682,0.019726231074654897,0.019726231074654897,0.012904609776621084,0.012904609776621088,0.032317915557673875,0.03231791555767387,0.00591952680078197,0.005919526800781963,0.0713512108433782,0.0713512108433782,0.015735208534396347,0.015735208534396347,0.06787264695045658,0.06787264695045658,0.024018670914378426,0.024018670914378412
